,reporting_year,borough_block_lot,property_street_address_or,borough,zip_code,sold_date,vacant_on_12_31,construction_reported,vacant_6_30_or_date_sold,primary_business_activity,property_number,property_street,unit,borough_1,postcode,latitude,longitude,community_board,council_district,census_tract,bin,bbl,nta,nbhd,expir_dt_of_most_recent_lease,coordinates,bidid,coun_dist_2023
256982,2022 and 2023,3055790010,6801 20 AVENUE,BROOKLYN,11204.0,,FILLED,,,REAL ESTATE,6801,20 AVENUE,,Brooklyn,11204.0,40.6145698,-73.9875015999999,311.0,47.0,25800.0,3135074,3055790010,BK1101,Bensonhurst,,POINT (-73.9875015999999 40.6145698),,43.0
256983,2022 and 2023,3055790010,6801 20 AVENUE,BROOKLYN,11204.0,,FILLED,,,MISCELLANEOUS OTHER SERVICE,6801,20 AVENUE,,Brooklyn,11204.0,40.6145698,-73.9875015999999,311.0,47.0,25800.0,3135074,3055790010,BK1101,Bensonhurst,,POINT (-73.9875015999999 40.6145698),,43.0
256984,2022 and 2023,3055790010,6801 20 AVENUE,BROOKLYN,11204.0,,FILLED,,,MISCELLANEOUS OTHER SERVICE,6801,20 AVENUE,,Brooklyn,11204.0,40.6145698,-73.9875015999999,311.0,47.0,25800.0,3135074,3055790010,BK1101,Bensonhurst,,POINT (-73.9875015999999 40.6145698),,43.0
256985,2022 and 2023,3055790010,6801 20 AVENUE,BROOKLYN,11204.0,,FILLED,,,OTHER,6801,20 AVENUE,,Brooklyn,11204.0,40.6145698,-73.9875015999999,311.0,47.0,25800.0,3135074,3055790010,BK1101,Bensonhurst,,POINT (-73.9875015999999 40.6145698),,43.0
257156,2022 and 2023,3056370001,4911 8th Avenue,BROOKLYN,11220.0,,FILLED,,,OTHER,4913,8 AVENUE,,Brooklyn,11220.0,40.6411318,-74.003279,312.0,38.0,10802.0,3137522,3056370001,BK1201,Sunset Park (East)-Borough Park (West),,POINT (-74.003279 40.6411318),,43.0
257157,2022 and 2023,3056370001,4913 8th ave,BROOKLYN,11220.0,,FILLED,,,RETAIL,4913,8 AVENUE,,Brooklyn,11220.0,40.6411318,-74.003279,312.0,38.0,10802.0,3137522,3056370001,BK1201,Sunset Park (East)-Borough Park (West),,POINT (-74.003279 40.6411318),,43.0
257158,2022 and 2023,3056370001,4915 8th ave,BROOKLYN,11220.0,,FILLED,,,FOOD SERVICES,4913,8 AVENUE,,Brooklyn,11220.0,40.6411318,-74.003279,312.0,38.0,10802.0,3137522,3056370001,BK1201,Sunset Park (East)-Borough Park (West),,POINT (-74.003279 40.6411318),,43.0
257159,2022 and 2023,3056370001,4917 8th Ave,BROOKLYN,11220.0,,FILLED,,,FOOD SERVICES,4913,8 AVENUE,,Brooklyn,11220.0,40.6411318,-74.003279,312.0,38.0,10802.0,3137522,3056370001,BK1201,Sunset Park (East)-Borough Park (West),,POINT (-74.003279 40.6411318),,43.0
257160,2022 and 2023,3056370001,4919 8th ave,BROOKLYN,11220.0,,FILLED,,,RETAIL,4913,8 AVENUE,,Brooklyn,11220.0,40.6411318,-74.003279,312.0,38.0,10802.0,3137522,3056370001,BK1201,Sunset Park (East)-Borough Park (West),,POINT (-74.003279 40.6411318),,43.0
257161,2022 and 2023,3056370001,4921 8th ave,BROOKLYN,11220.0,,FILLED,,,RETAIL,4913,8 AVENUE,,Brooklyn,11220.0,40.6411318,-74.003279,312.0,38.0,10802.0,3137522,3056370001,BK1201,Sunset Park (East)-Borough Park (West),,POINT (-74.003279 40.6411318),,43.0
257162,2022 and 2023,3056370001,4923 8th ave,BROOKLYN,11220.0,,FILLED,,,FOOD SERVICES,4913,8 AVENUE,,Brooklyn,11220.0,40.6411318,-74.003279,312.0,38.0,10802.0,3137522,3056370001,BK1201,Sunset Park (East)-Borough Park (West),,POINT (-74.003279 40.6411318),,43.0
257163,2022 and 2023,3056370006,4901 8 AVENUE,BROOKLYN,11220.0,,FILLED,,,REAL ESTATE,4901,8 AVENUE,,Brooklyn,11220.0,40.6413487,-74.003052,312.0,38.0,10802.0,3137523,3056370006,BK1201,Sunset Park (East)-Borough Park (West),,POINT (-74.003052 40.6413487),,43.0
257164,2022 and 2023,3056370006,4901 8 AVENUE,BROOKLYN,11220.0,,FILLED,,,REAL ESTATE,4901,8 AVENUE,,Brooklyn,11220.0,40.6413487,-74.003052,312.0,38.0,10802.0,3137523,3056370006,BK1201,Sunset Park (East)-Borough Park (West),,POINT (-74.003052 40.6413487),,43.0
257165,2022 and 2023,3056370006,4901 8 AVENUE,BROOKLYN,11220.0,,FILLED,,,REAL ESTATE,4901,8 AVENUE,,Brooklyn,11220.0,40.6413487,-74.003052,312.0,38.0,10802.0,3137523,3056370006,BK1201,Sunset Park (East)-Borough Park (West),,POINT (-74.003052 40.6413487),,43.0
257166,2022 and 2023,3056370006,4901 8 AVENUE,BROOKLYN,11220.0,,FILLED,,,REAL ESTATE,4901,8 AVENUE,,Brooklyn,11220.0,40.6413487,-74.003052,312.0,38.0,10802.0,3137523,3056370006,BK1201,Sunset Park (East)-Borough Park (West),,POINT (-74.003052 40.6413487),,43.0
257167,2022 and 2023,3056370006,4901 8 AVENUE,BROOKLYN,11220.0,,FILLED,,,REAL ESTATE,4901,8 AVENUE,,Brooklyn,11220.0,40.6413487,-74.003052,312.0,38.0,10802.0,3137523,3056370006,BK1201,Sunset Park (East)-Borough Park (West),,POINT (-74.003052 40.6413487),,43.0
257168,2022 and 2023,3056370024,848 49th Street,BROOKLYN,11220.0,,FILLED,,,HEALTH CARE or SOCIAL ASSISTANCE,852,49 STREET,,Brooklyn,11220.0,40.64075309999999,-74.0020683,312.0,38.0,10802.0,3253375,3056370024,BK1201,Sunset Park (East)-Borough Park (West),,POINT (-74.0020683 40.64075309999999),,43.0
257169,2022 and 2023,3056370024,848 49th Street,BROOKLYN,11220.0,,FILLED,,,HEALTH CARE or SOCIAL ASSISTANCE,852,49 STREET,,Brooklyn,11220.0,40.64075309999999,-74.0020683,312.0,38.0,10802.0,3253375,3056370024,BK1201,Sunset Park (East)-Borough Park (West),,POINT (-74.0020683 40.64075309999999),,43.0
257197,2022 and 2023,3056440001,5023 8 AVENUE,BROOKLYN,11220.0,,FILLED,,,HEALTH CARE or SOCIAL ASSISTANCE,5023,8 AVENUE,,Brooklyn,11220.0,40.64050600000001,-74.003978,312.0,38.0,10802.0,3137807,3056440001,BK1201,Sunset Park (East)-Borough Park (West),,POINT (-74.003978 40.64050600000001),,43.0
257198,2022 and 2023,3056440001,801 51st Street,BROOKLYN,11220.0,,FILLED,,,OTHER,5023,8 AVENUE,,Brooklyn,11220.0,40.64050600000001,-74.003978,312.0,38.0,10802.0,3137807,3056440001,BK1201,Sunset Park (East)-Borough Park (West),,POINT (-74.003978 40.64050600000001),,43.0
257199,2022 and 2023,3056440002,5021 8 AVENUE,BROOKLYN,11220.0,,VACANT,,,NO BUSINESS ACTIVITY IDENTIFIED,5021,8 AVENUE,,Brooklyn,11220.0,40.64054709999999,-74.0039347,312.0,38.0,10802.0,3137808,3056440002,BK1201,Sunset Park (East)-Borough Park (West),,POINT (-74.0039347 40.64054709999999),,43.0
257200,2022 and 2023,3056440004,5015 8 AVENUE,BROOKLYN,11220.0,,FILLED,,,HEALTH CARE or SOCIAL ASSISTANCE,5015,8 AVENUE,,Brooklyn,11220.0,40.64063500000001,-74.0038447,312.0,38.0,10802.0,3137810,3056440004,BK1201,Sunset Park (East)-Borough Park (West),,POINT (-74.0038447 40.64063500000001),,43.0
257201,2022 and 2023,3056440005,5013 8TH AVENUE - Store,BROOKLYN,11220.0,,VACANT,,,NO BUSINESS ACTIVITY IDENTIFIED,5013,8 AVENUE,,Brooklyn,11220.0,40.6406762,-74.0038013999999,312.0,38.0,10802.0,3137811,3056440005,BK1201,Sunset Park (East)-Borough Park (West),,POINT (-74.0038013999999 40.6406762),,43.0
257202,2022 and 2023,3056440007,5009 8 AVENUE,BROOKLYN,11220.0,,FILLED,,,OTHER,5009,8 AVENUE,,Brooklyn,11220.0,40.64076119999999,-74.0037113,312.0,38.0,10802.0,3137813,3056440007,BK1201,Sunset Park (East)-Borough Park (West),,POINT (-74.0037113 40.64076119999999),,43.0
257203,2022 and 2023,3056440009,5003 8 AVENUE,BROOKLYN,11220.0,,FILLED,,,RETAIL,5003,8 AVENUE,,Brooklyn,11220.0,40.64084909999999,-74.0036213,312.0,38.0,10802.0,3137815,3056440009,BK1201,Sunset Park (East)-Borough Park (West),,POINT (-74.0036213 40.64084909999999),,43.0
257204,2022 and 2023,3056440010,5001 8 AVENUE,BROOKLYN,11220.0,,FILLED,,,FOOD SERVICES,5001,8 AVENUE,,Brooklyn,11220.0,40.640893000000005,-74.003578,312.0,38.0,10802.0,3137816,3056440010,BK1201,Sunset Park (East)-Borough Park (West),,POINT (-74.003578 40.640893000000005),,43.0
257229,2022 and 2023,3056510002,5121 8 Avenue,BROOKLYN,11220.0,,FILLED,,,FOOD SERVICES,5121,8 AVENUE,,Brooklyn,11220.0,40.6399899,-74.0045148,312.0,38.0,10802.0,3138128,3056510002,BK1201,Sunset Park (East)-Borough Park (West),,POINT (-74.0045148 40.6399899),,43.0
257230,2022 and 2023,3056510005,5113 8 AVENUE,BROOKLYN,11220.0,,FILLED,,,RETAIL,5113,8 AVENUE,,Brooklyn,11220.0,40.6401189,-74.0043850999999,312.0,38.0,10802.0,3138131,3056510005,BK1201,Sunset Park (East)-Borough Park (West),,POINT (-74.0043850999999 40.6401189),,43.0
257231,2022 and 2023,3056510006,5111 8 AVENUE,BROOKLYN,11220.0,,VACANT,,,OTHER,5111,8 AVENUE,,Brooklyn,11220.0,40.6401601,-74.0043418999999,312.0,38.0,10802.0,3138132,3056510006,BK1201,Sunset Park (East)-Borough Park (West),,POINT (-74.0043418999999 40.6401601),,43.0
257232,2022 and 2023,3056510012,814 51 STREET,BROOKLYN,11220.0,,FILLED,,,OTHER,814,51 STREET,,Brooklyn,11220.0,40.6401272,-74.00405,312.0,38.0,10802.0,3138138,3056510012,BK1201,Sunset Park (East)-Borough Park (West),,POINT (-74.00405 40.6401272),,43.0
257233,2022 and 2023,3056510012,814 51 STREET,BROOKLYN,11220.0,,FILLED,,,MISCELLANEOUS OTHER SERVICE,814,51 STREET,,Brooklyn,11220.0,40.6401272,-74.00405,312.0,38.0,10802.0,3138138,3056510012,BK1201,Sunset Park (East)-Borough Park (West),,POINT (-74.00405 40.6401272),,43.0
257234,2022 and 2023,3056510013,816 51 STREET,BROOKLYN,11220.0,,FILLED,,,FOOD SERVICES,816,51 STREET,,Brooklyn,11220.0,40.6400943,-74.0039924,312.0,38.0,10802.0,3138139,3056510013,BK1201,Sunset Park (East)-Borough Park (West),,POINT (-74.0039924 40.6400943),,43.0
257235,2022 and 2023,3056510073,813 52 STREET,BROOKLYN,11220.0,,FILLED,,,MISCELLANEOUS OTHER SERVICE,813,52 STREET,,Brooklyn,11220.0,40.63990760000001,-74.004277,312.0,38.0,10802.0,3138188,3056510073,BK1201,Sunset Park (East)-Borough Park (West),,POINT (-74.004277 40.63990760000001),,43.0
257236,2022 and 2023,3056510073,813 52 STREET,BROOKLYN,11220.0,,VACANT,,,NO BUSINESS ACTIVITY IDENTIFIED,813,52 STREET,,Brooklyn,11220.0,40.63990760000001,-74.004277,312.0,38.0,10802.0,3138188,3056510073,BK1201,Sunset Park (East)-Borough Park (West),,POINT (-74.004277 40.63990760000001),,43.0
257237,2022 and 2023,3056511102,"483 52 STREET, BROOKLYN, NY 11209",BROOKLYN,11220.0,,FILLED,,,MISCELLANEOUS OTHER SERVICE,843,52 STREET,LL,Brooklyn,11220.0,40.63947999999999,-74.0035,312.0,38.0,10802.0,3138179,3056511102,BK1201,Sunset Park (East)-Borough Park (West),,POINT (-74.0035 40.63947999999999),,43.0
257265,2022 and 2023,3056580001,5223 8 AVENUE,BROOKLYN,11220.0,,FILLED,,,FOOD SERVICES,5223,8 AVENUE,,Brooklyn,11220.0,40.6393861,-74.0051452999999,312.0,38.0,10602.0,3138439,3056580001,BK1201,Sunset Park (East)-Borough Park (West),,POINT (-74.0051452999999 40.6393861),,43.0
257266,2022 and 2023,3056580001,5223 8 AVENUE,BROOKLYN,11220.0,,FILLED,,,HEALTH CARE or SOCIAL ASSISTANCE,5223,8 AVENUE,,Brooklyn,11220.0,40.6393861,-74.0051452999999,312.0,38.0,10602.0,3138439,3056580001,BK1201,Sunset Park (East)-Borough Park (West),,POINT (-74.0051452999999 40.6393861),,43.0
257267,2022 and 2023,3056580005,5213 8 AVENUE,BROOKLYN,11220.0,,FILLED,,,RETAIL,5213,8 AVENUE,,Brooklyn,11220.0,40.639559,-74.0049688,312.0,38.0,10602.0,3138443,3056580005,BK1201,Sunset Park (East)-Borough Park (West),,POINT (-74.0049688 40.639559),,43.0
257268,2022 and 2023,3056580028,852 52 STREET,BROOKLYN,11220.0,,FILLED,,,OTHER,852,52 STREET,,Brooklyn,11220.0,40.6390238,-74.0037293,312.0,38.0,10602.0,3138463,3056580028,BK1201,Sunset Park (East)-Borough Park (West),,POINT (-74.0037293 40.6390238),,43.0
257287,2022 and 2023,3056650001,5323 8 AVENUE,BROOKLYN,11220.0,,FILLED,,,FOOD SERVICES,5323,8 AVENUE,7,Brooklyn,11220.0,40.6388261,-74.0057326,312.0,38.0,10602.0,3138785,3056650001,BK1201,Sunset Park (East)-Borough Park (West),,POINT (-74.0057326 40.6388261),,43.0
257288,2022 and 2023,3056650010,5301 8 AVENUE,BROOKLYN,11220.0,,FILLED,,,RETAIL,5301,8 AVENUE,,Brooklyn,11220.0,40.63921040000001,-74.0053291,312.0,38.0,10602.0,3138794,3056650010,BK1201,Sunset Park (East)-Borough Park (West),,POINT (-74.0053291 40.63921040000001),,43.0
257289,2022 and 2023,3056650010,5301 8 AVENUE,BROOKLYN,11220.0,,FILLED,,,FOOD SERVICES,5301,8 AVENUE,,Brooklyn,11220.0,40.63921040000001,-74.0053291,312.0,38.0,10602.0,3138794,3056650010,BK1201,Sunset Park (East)-Borough Park (West),,POINT (-74.0053291 40.63921040000001),,43.0
257290,2022 and 2023,3056650072,815 54 STREET,BROOKLYN,11220.0,,FILLED,,,FOOD SERVICES,815,54 STREET,,Brooklyn,11220.0,40.638774,-74.0054155,312.0,38.0,10602.0,3138847,3056650072,BK1201,Sunset Park (East)-Borough Park (West),,POINT (-74.0054155 40.638774),,43.0
257291,2022 and 2023,3056650072,815 54 STREET,BROOKLYN,11220.0,,FILLED,,,OTHER,815,54 STREET,,Brooklyn,11220.0,40.638774,-74.0054155,312.0,38.0,10602.0,3138847,3056650072,BK1201,Sunset Park (East)-Borough Park (West),,POINT (-74.0054155 40.638774),,43.0
257292,2022 and 2023,3056650073,811 54 STREET,BROOKLYN,11220.0,,FILLED,,,FOOD SERVICES,811,54 STREET,,Brooklyn,11220.0,40.6388179,-74.0054876,312.0,38.0,10602.0,3138848,3056650073,BK1201,Sunset Park (East)-Borough Park (West),,POINT (-74.0054876 40.6388179),,43.0
257293,2022 and 2023,3056650073,811 54 STREET,BROOKLYN,11220.0,,FILLED,,,OTHER,811,54 STREET,,Brooklyn,11220.0,40.6388179,-74.0054876,312.0,38.0,10602.0,3138848,3056650073,BK1201,Sunset Park (East)-Borough Park (West),,POINT (-74.0054876 40.6388179),,43.0
257300,2022 and 2023,3056720001,5423 8 AVENUE,BROOKLYN,11220.0,,FILLED,,,FINANCE & INSURANCE,5423,8 AVENUE,,Brooklyn,11220.0,40.63828259999999,-74.0061721,312.0,38.0,10602.0,3139109,3056720001,BK1201,Sunset Park (East)-Borough Park (West),,POINT (-74.0061721 40.63828259999999),,43.0
257301,2022 and 2023,3056720001,813 55 ST,BROOKLYN,11220.0,,FILLED,,,FOOD SERVICES,5423,8 AVENUE,,Brooklyn,11220.0,40.63828259999999,-74.0061721,312.0,38.0,10602.0,3139109,3056720001,BK1201,Sunset Park (East)-Borough Park (West),,POINT (-74.0061721 40.63828259999999),,43.0
257302,2022 and 2023,3056720005,5413 8 AVENUE,BROOKLYN,11220.0,,FILLED,,,RETAIL,5413,8 AVENUE,,Brooklyn,11220.0,40.63844180000001,-74.0061361,312.0,38.0,10602.0,3139113,3056720005,BK1201,Sunset Park (East)-Borough Park (West),,POINT (-74.0061361 40.63844180000001),,43.0
257303,2022 and 2023,3056720005,5413 8 AVENUE,BROOKLYN,11220.0,,FILLED,,,INFORMATION SERVICES,5413,8 AVENUE,,Brooklyn,11220.0,40.63844180000001,-74.0061361,312.0,38.0,10602.0,3139113,3056720005,BK1201,Sunset Park (East)-Borough Park (West),,POINT (-74.0061361 40.63844180000001),,43.0
257304,2022 and 2023,3056720011,812 54 STREET,BROOKLYN,11220.0,,FILLED,,,EDUCATIONAL SERVICES,812,54 STREET,,Brooklyn,11220.0,40.6384638,-74.0058262999999,312.0,38.0,10602.0,3139119,3056720011,BK1201,Sunset Park (East)-Borough Park (West),,POINT (-74.0058262999999 40.6384638),,43.0
257305,2022 and 2023,3056720011,812 54 STREET,BROOKLYN,11220.0,,FILLED,,,EDUCATIONAL SERVICES,812,54 STREET,,Brooklyn,11220.0,40.6384638,-74.0058262999999,312.0,38.0,10602.0,3139119,3056720011,BK1201,Sunset Park (East)-Borough Park (West),,POINT (-74.0058262999999 40.6384638),,43.0
257306,2022 and 2023,3056720013,818 54 STREET,BROOKLYN,11220.0,,FILLED,,,FOOD SERVICES,818,54 STREET,,Brooklyn,11220.0,40.63841440000001,-74.0057398,312.0,38.0,10602.0,3327707,3056720013,BK1201,Sunset Park (East)-Borough Park (West),,POINT (-74.0057398 40.63841440000001),,43.0
257307,2022 and 2023,3056720013,818 54 STREET,BROOKLYN,11220.0,,FILLED,,,MISCELLANEOUS OTHER SERVICE,818,54 STREET,,Brooklyn,11220.0,40.63841440000001,-74.0057398,312.0,38.0,10602.0,3327707,3056720013,BK1201,Sunset Park (East)-Borough Park (West),,POINT (-74.0057398 40.63841440000001),,43.0
257308,2022 and 2023,3056720014,820 54 STREET,BROOKLYN,11220.0,,FILLED,,,MISCELLANEOUS OTHER SERVICE,820,54 STREET,,Brooklyn,11220.0,40.6383787,-74.0056857,312.0,38.0,10602.0,3139120,3056720014,BK1201,Sunset Park (East)-Borough Park (West),,POINT (-74.0056857 40.6383787),,43.0
257309,2022 and 2023,3056720075,815 55 STREET,BROOKLYN,11220.0,,FILLED,,,RETAIL,815,55 STREET,,Brooklyn,11220.0,40.6381975,-74.0059668,312.0,38.0,10602.0,3139174,3056720075,BK1201,Sunset Park (East)-Borough Park (West),,POINT (-74.0059668 40.6381975),,43.0
257317,2022 and 2023,3056790009,5503 8 AVENUE,BROOKLYN,11220.0,,FILLED,,,FINANCE & INSURANCE,5503,8 AVENUE,,Brooklyn,11220.0,40.638049300000006,-74.0065359999999,312.0,38.0,10602.0,3139489,3056790009,BK1201,Sunset Park (East)-Borough Park (West),,POINT (-74.0065359999999 40.638049300000006),,43.0
257318,2022 and 2023,3056790010,5501 8 AVENUE,BROOKLYN,11220.0,,FILLED,,,RETAIL,5501,8 AVENUE,,Brooklyn,11220.0,40.6380932,-74.0064928,312.0,38.0,10602.0,3139490,3056790010,BK1201,Sunset Park (East)-Borough Park (West),,POINT (-74.0064928 40.6380932),,43.0
257319,2022 and 2023,3056790010,5501 8 AVENUE,BROOKLYN,11220.0,,FILLED,,,FOOD SERVICES,5501,8 AVENUE,,Brooklyn,11220.0,40.6380932,-74.0064928,312.0,38.0,10602.0,3139490,3056790010,BK1201,Sunset Park (East)-Borough Park (West),,POINT (-74.0064928 40.6380932),,43.0
257320,2022 and 2023,3056790010,5501 8 AVENUE,BROOKLYN,11220.0,,FILLED,,,LEGAL SERVICES,5501,8 AVENUE,,Brooklyn,11220.0,40.6380932,-74.0064928,312.0,38.0,10602.0,3139490,3056790010,BK1201,Sunset Park (East)-Borough Park (West),,POINT (-74.0064928 40.6380932),,43.0
257321,2022 and 2023,3056790017,826 55 STREET,BROOKLYN,11220.0,,VACANT,,YES,NO BUSINESS ACTIVITY IDENTIFIED,826,55 STREET,,Brooklyn,11220.0,40.63771439999999,-74.0061,312.0,38.0,10602.0,3139497,3056790017,BK1201,Sunset Park (East)-Borough Park (West),,POINT (-74.0061 40.63771439999999),,43.0
257322,2022 and 2023,3056790068,831 56 STREET,BROOKLYN,11220.0,,FILLED,,YES,OTHER,831,56 STREET,,Brooklyn,11220.0,40.63741519999999,-74.0061829,312.0,38.0,10602.0,3139537,3056790068,BK1201,Sunset Park (East)-Borough Park (West),,POINT (-74.0061829 40.63741519999999),,43.0
257323,2022 and 2023,3056790068,831 56 STREET,BROOKLYN,11220.0,,VACANT,,YES,NO BUSINESS ACTIVITY IDENTIFIED,831,56 STREET,,Brooklyn,11220.0,40.63741519999999,-74.0061829,312.0,38.0,10602.0,3139537,3056790068,BK1201,Sunset Park (East)-Borough Park (West),,POINT (-74.0061829 40.63741519999999),,43.0
257324,2022 and 2023,3056800051,5522 FT HAMILTON PARKWAY,BROOKLYN,11219.0,,FILLED,,,MISCELLANEOUS OTHER SERVICE,5522,FT HAMILTON PARKWAY,,Brooklyn,11219.0,40.63526070000001,-74.0028463,312.0,38.0,11600.0,3139585,3056800051,BK1201,Sunset Park (East)-Borough Park (West),,POINT (-74.0028463 40.63526070000001),,43.0
257325,2022 and 2023,3056800051,5522 FT HAMILTON PARKWAY,BROOKLYN,11219.0,,FILLED,,,OTHER,5522,FT HAMILTON PARKWAY,,Brooklyn,11219.0,40.63526070000001,-74.0028463,312.0,38.0,11600.0,3139585,3056800051,BK1201,Sunset Park (East)-Borough Park (West),,POINT (-74.0028463 40.63526070000001),,43.0
257326,2022 and 2023,3056800051,5522 FT HAMILTON PARKWAY,BROOKLYN,11219.0,,FILLED,,,OTHER,5522,FT HAMILTON PARKWAY,,Brooklyn,11219.0,40.63526070000001,-74.0028463,312.0,38.0,11600.0,3139585,3056800051,BK1201,Sunset Park (East)-Borough Park (West),,POINT (-74.0028463 40.63526070000001),,43.0
257327,2022 and 2023,3056801001,928 55 STREET,BROOKLYN,11219.0,,FILLED,,,MISCELLANEOUS OTHER SERVICE,928,55 STREET,CF,Brooklyn,11219.0,40.63636999999999,-74.003866,312.0,38.0,11600.0,3421364,3056801001,BK1201,Sunset Park (East)-Borough Park (West),,POINT (-74.003866 40.63636999999999),,43.0
257332,2022 and 2023,3056860010,5601 8TH AVE STORE A,BROOKLYN,11220.0,,FILLED,,,OTHER,5601,8 AVENUE,4,Brooklyn,11220.0,40.6375305,-74.0070692,312.0,38.0,10402.0,3139848,3056860010,BK1201,Sunset Park (East)-Borough Park (West),,POINT (-74.0070692 40.6375305),,43.0
257333,2022 and 2023,3056860010,5601 8TH AVE STORE B,BROOKLYN,11220.0,,FILLED,,,RETAIL,5601,8 AVENUE,4,Brooklyn,11220.0,40.6375305,-74.0070692,312.0,38.0,10402.0,3139848,3056860010,BK1201,Sunset Park (East)-Borough Park (West),,POINT (-74.0070692 40.6375305),,43.0
257334,2022 and 2023,3056860011,814A 56th Street,BROOKLYN,11220.0,,FILLED,,,RETAIL,816,56 STREET,,Brooklyn,11220.0,40.63734110000001,-74.0069899,312.0,38.0,10402.0,3139849,3056860011,BK1201,Sunset Park (East)-Borough Park (West),,POINT (-74.0069899 40.63734110000001),,43.0
257335,2022 and 2023,3056860011,816A 56th Street,BROOKLYN,11220.0,,FILLED,,,RETAIL,816,56 STREET,,Brooklyn,11220.0,40.63734110000001,-74.0069899,312.0,38.0,10402.0,3139849,3056860011,BK1201,Sunset Park (East)-Borough Park (West),,POINT (-74.0069899 40.63734110000001),,43.0
257336,2022 and 2023,3056860057,855 57 STREET,BROOKLYN,11220.0,,FILLED,,,RETAIL,855,57 STREET,,Brooklyn,11220.0,40.63653140000001,-74.0062296,312.0,38.0,10402.0,3139889,3056860057,BK1201,Sunset Park (East)-Borough Park (West),,POINT (-74.0062296 40.63653140000001),,43.0
257337,2022 and 2023,3056860057,855 57 STREET,BROOKLYN,11220.0,,VACANT,,,NO BUSINESS ACTIVITY IDENTIFIED,855,57 STREET,,Brooklyn,11220.0,40.63653140000001,-74.0062296,312.0,38.0,10402.0,3139889,3056860057,BK1201,Sunset Park (East)-Borough Park (West),,POINT (-74.0062296 40.63653140000001),,43.0
257338,2022 and 2023,3056860062,839 57 STREET,BROOKLYN,11220.0,,FILLED,,,HEALTH CARE or SOCIAL ASSISTANCE,839,57 STREET,,Brooklyn,11220.0,40.63672630000001,-74.0065503,312.0,38.0,10402.0,3139893,3056860062,BK1201,Sunset Park (East)-Borough Park (West),,POINT (-74.0065503 40.63672630000001),,43.0
257339,2022 and 2023,3056860068,825 57 STREET,BROOKLYN,11220.0,,FILLED,,,HEALTH CARE or SOCIAL ASSISTANCE,825,57 STREET,,Brooklyn,11220.0,40.6369211,-74.0068782,312.0,38.0,10402.0,3139898,3056860068,BK1201,Sunset Park (East)-Borough Park (West),,POINT (-74.0068782 40.6369211),,43.0
257340,2022 and 2023,3056860068,825 57 STREET,BROOKLYN,11220.0,,FILLED,,,HEALTH CARE or SOCIAL ASSISTANCE,825,57 STREET,,Brooklyn,11220.0,40.6369211,-74.0068782,312.0,38.0,10402.0,3139898,3056860068,BK1201,Sunset Park (East)-Borough Park (West),,POINT (-74.0068782 40.6369211),,43.0
257341,2022 and 2023,3056860072,817 57 STREET,BROOKLYN,11220.0,,FILLED,,,OTHER,817,57 STREET,,Brooklyn,11220.0,40.63704740000001,-74.0070836,312.0,38.0,10402.0,3139900,3056860072,BK1201,Sunset Park (East)-Borough Park (West),,POINT (-74.0070836 40.63704740000001),,43.0
257342,2022 and 2023,3056860072,817 57 STREET,BROOKLYN,11220.0,,FILLED,,,OTHER,817,57 STREET,,Brooklyn,11220.0,40.63704740000001,-74.0070836,312.0,38.0,10402.0,3139900,3056860072,BK1201,Sunset Park (East)-Borough Park (West),,POINT (-74.0070836 40.63704740000001),,43.0
257343,2022 and 2023,3056860075,811 57 STREET,BROOKLYN,11220.0,,VACANT,,,NO BUSINESS ACTIVITY IDENTIFIED,811,57 STREET,,Brooklyn,11220.0,40.6371352,-74.0072276999999,312.0,38.0,10402.0,3139902,3056860075,BK1201,Sunset Park (East)-Borough Park (West),,POINT (-74.0072276999999 40.6371352),,43.0
257344,2022 and 2023,3056860075,811 57 STREET,BROOKLYN,11220.0,,FILLED,,,RETAIL,811,57 STREET,,Brooklyn,11220.0,40.6371352,-74.0072276999999,312.0,38.0,10402.0,3139902,3056860075,BK1201,Sunset Park (East)-Borough Park (West),,POINT (-74.0072276999999 40.6371352),,43.0
257345,2022 and 2023,3056860075,811 57 STREET,BROOKLYN,11220.0,,FILLED,,,MISCELLANEOUS OTHER SERVICE,811,57 STREET,,Brooklyn,11220.0,40.6371352,-74.0072276999999,312.0,38.0,10402.0,3139902,3056860075,BK1201,Sunset Park (East)-Borough Park (West),,POINT (-74.0072276999999 40.6371352),,43.0
257346,2022 and 2023,3056861102,829 57 STREET,BROOKLYN,11220.0,,FILLED,,,HEALTH CARE or SOCIAL ASSISTANCE,829,57 STREET,1,Brooklyn,11220.0,40.636872,-74.006792,312.0,38.0,10402.0,3394086,3056861102,BK1201,Sunset Park (East)-Borough Park (West),,POINT (-74.006792 40.636872),,43.0
257347,2022 and 2023,3056861202,849 57 STREET,BROOKLYN,11220.0,,FILLED,,,MISCELLANEOUS OTHER SERVICE,849,57 STREET,101,Brooklyn,11220.0,40.63658399999999,-74.006312,312.0,38.0,10402.0,3398242,3056861202,BK1201,Sunset Park (East)-Borough Park (West),,POINT (-74.006312 40.63658399999999),,43.0
